发布者ID,发布时间,发布来源,发布内容,收藏数,转发数,评论数,点赞数
平安芜湖,05月26日11:31,来自微博视频号, #江淮警事#【朋友圈侮辱攻击袁隆平院士，被警方采取措施】5月22日，“杂交水稻之父”、中国工程院院士、“共和国勋章”获得者袁隆平逝世，在全国人民深切哀悼之时，网上一骆姓男子在微信朋友圈发表侮辱袁隆平言论，造成恶劣社会影响。接辖区群众举报后，芜湖万春派出所立即开展调查，将骆某查获。目前，骆某已被警方依法治安拘留！警方提醒，英雄烈士不容亵渎，对公然侮辱英雄烈士的行为公安机关将依法严厉查处。@安徽公安在线L平安芜湖的微博视频  ,0,2,5,12
今日定西,05月26日11:30,来自360安全浏览器, 【#为袁隆平拍照24年存500多张照片#：袁老喜欢格子条纹衣，拍照也喜欢摆pose】,0,0,0,0
鼓楼微讯,05月26日11:30,来自微博视频号, 【长沙菊花售罄，湖北小哥开车3小时送去7000支菊花“不要给钱，给钱我不开心啊！”】近日，一名来自湖北咸宁的小伙子自驾赶到长沙，在明阳山殡仪馆外，免费给前来悼念袁隆平院士的市民赠送菊花。25日，极目新闻记者辗转找到了这位来自咸宁市咸安区的“湖北小哥”高才俊。在咸安的老城区，高才俊经营着一家并不起眼的日用杂货铺，卖着一些毛巾、香皂、卫生纸和打虫药，就是这样一家小店，维系着一家五口的生计。给花店老板的7000元，足够一家人两个月的生活费了。“我们家是农村的，父母守着7亩水田，养活我们四个兄弟姐妹。”高才俊回忆道，小时候总是吃不饱，我们几个兄弟姐妹就轮流去别人家里借米，这是他对饥饿最初的印象。“是袁老让我们吃饱了饭，这是救恩的恩情！”#湖北小哥送7000支菊花给袁老送行#@楚天都市报极目新闻L极目视频的微博视频  ,0,117,15,26
正义网,05月26日11:30,来自微博视频号, #午间分享#【#长沙数百架无人机点亮禾下乘凉梦#】25日晚上8点，长沙傅家洲升起的520架无人机点亮了湘江两岸，在夜空中缓缓勾画出一幅幅悼念袁老的图画，既有袁隆平院士的音容笑貌，也有禾下乘凉梦的美好构想。今晚，一起仰望星空，缅怀袁老！@潇湘晨报L潇湘晨报的微博视频​,0,13,1,23
江油发布,05月26日11:30,来自新版微博weibo.com, 【江油：坚勇五一二实验小学举行缅怀悼念袁隆平、吴孟超院士活动】5月22日，“杂交水稻之父”袁隆平院士和“中国肝胆外科之父”吴孟超院士与世长辞，为缅怀两位院士为世界粮食供给和世界医学事业作出的杰出贡献，5月24日，江油市坚勇五一二实验小学组织全校师生开展了以“沉痛缅怀悼念袁隆平、吴孟超院士”为主题的集体悼念活动。  ,0,0,0,4
龙南发布,05月26日11:29,来自微博视频号, 【95后女孩用糖画纪念袁爷爷】5月23日，24岁的女孩“九月”发布了一条视频：用糖画的形式画出了袁隆平院士的肖像，以此纪念袁爷爷。视频得到了200多万的点赞，网友留言：“这个糖给我来十个”“我也要成为像袁隆平爷爷一样的人。”糖画手艺人在街头并不鲜见，这位女孩的糖画为什么会吸引那么多人关注？近日，记者采访到了这位博主。L紫牛新闻的微博视频  ,0,0,0,1
盐城交警,05月26日11:29,来自微博视频号, 【再看又泪奔！#院士天团的奇幻旅程#，缅怀袁老！】#袁隆平Q版形象首次亮相#，再看一遍#以袁隆平Q版形象为主角的科普动画片#，怀念袁爷爷！L中国警方在线的微博视频​,0,0,0,0
拱墅检察,05月26日11:28,来自微博视频号, 【再看又泪奔！#院士天团的奇幻旅程#，缅怀袁老！】#袁隆平Q版形象首次亮相#，再看一遍#以袁隆平Q版形象为主角的科普动画片#，怀念袁爷爷！L中国警方在线的微博视频​​​,0,5,1,4
微吉州,05月26日11:28,来自微博视频号, 【今晚#长沙数百架无人机点亮禾下乘凉梦#】25日晚上8点，长沙傅家洲升起的520架无人机点亮了湘江两岸，在夜空中缓缓勾画出一幅幅悼念袁老的图画，既有袁隆平院士的音容笑貌，也有禾下乘凉梦的美好构想。今晚，一起仰望星空，缅怀袁老！#520架无人机为袁隆平院士画像#2长沙L潇湘晨报的微博视频  ,0,0,0,0
正观新闻,05月26日11:27,来自微博视频号, #长沙520架无人机点亮夜空缅怀袁老#【长沙520架无人机点亮禾下乘凉梦】5月25日晚上8点，长沙傅家洲升起的520架无人机点亮了湘江两岸，在夜空中缓缓勾画出一幅幅悼念袁老的图画，既有袁隆平院士的音容笑貌，也有禾下乘凉梦的美好构想。一起戳视频，缅怀袁老！L潇湘晨报的微博视频（潇湘晨报）#袁隆平逝世#  ,0,2,1,14
江西晨报,05月26日11:26,来自微博视频号, 【95后女孩用糖画纪念袁爷爷】5月23日，24岁的女孩“九月”发布了一条视频：用糖画的形式画出了袁隆平院士的肖像，以此纪念袁爷爷。视频得到了200多万的点赞，网友留言：“这个糖给我来十个”“我也要成为像袁隆平爷爷一样的人。”糖画手艺人在街头并不鲜见，这位女孩的糖画为什么会吸引那么多人关注？近日，#紫牛新闻#记者采访到了这位博主。L紫牛新闻的微博视频#95后女孩发起糖画挑战#  ,0,1,0,4
广东检察,05月26日11:26,来自微博视频号, 【#广州夜空画出袁隆平#】一稻济世，万家粮足！5月25日20:30，广州海心沙广场上空举行无人机编队飞行活动，500架无人机化作稻菽千重浪、田间耕耘人，纪念“杂交水稻之父”袁隆平。#广州500架无人机致敬袁隆平#@广州日报L广州日报的微博视频​,0,2,0,0
青岛交警,05月26日11:26,来自微博视频号, 【再看又泪奔！#院士天团的奇幻旅程#，缅怀袁老！】#袁隆平Q版形象首次亮相#，再看一遍#以袁隆平Q版形象为主角的科普动画片#，怀念袁爷爷！L中国警方在线的微博视频​,0,9,2,9
江西共青团,05月26日11:25,来自微博视频号, #赣青爱分享#他们以这样的方式缅怀袁老！#以袁隆平Q版形象为主角的科普动画片# #长沙数百架无人机点亮禾下乘凉梦#（人民日报）L辽宁共青团的微博视频​,0,0,0,13
青羊医保资讯,05月26日11:24,来自微博视频号, 这是一部以袁隆平爷爷Q版形象为主角的科普动画片非常值得一看！向所有科研工作者致敬！！#以袁隆平q版形象为主角的科普动画片#L当时我就震惊了的微博视频​,0,0,0,0
池州反邪教,05月26日11:23,来自微博weibo.com, “一稻济天下！”广东广州，500架无人机在夜空中致敬袁隆平！,0,0,0,0
西安妇联,05月26日11:23,来自微博视频号, 【#为袁隆平拍照24年存500多张照片#：袁老喜欢格子条纹衣，拍照也喜欢摆pose】余佳桂因工作原因从1997年起，就与袁隆平接触，24年留下了500多张照片。她说，袁老最喜欢格子、条纹的衣服，每次拍照前都会整理一下摆个pose，态度非常和蔼，没有架子。#与袁隆平的每一张合影都很珍贵#@一手VideoL一手Video的微博视频  ,0,0,0,0
新浪天津,05月26日11:22,来自微博视频号, 这是一部#以袁隆平Q版形象为主角的科普动画片#，非常值得一看，致敬所有为国家做出贡献的院士们！#种草美好生活#L新华网的微博视频​,0,1,1,7
山西共青团,05月26日11:22,来自微博视频号, #袁隆平Q版形象首次亮相# #院士天团的奇幻旅程#【粮票飞走了？农学天团出道！】粮票“飞走”了？@袁隆平在寻找粮票的旅途上，又有怎样的奇遇？他遇到的孙九林、刘守仁、李玉、刘少军、吴明珠、邹学校、程顺和和盖钧镒都是谁？如果你还不认识这些闪亮的名字，那就跟着袁隆平一块，体验这段一镜到底的奇妙旅程吧！L新华网的微博视频  ,0,0,0,1
金塔县融媒体中心,05月26日11:22,来自微博视频号, 【#少先队代表昔日探望袁隆平院士#】2019年9月1日，少先队代表们来到湖南长沙探望袁隆平院士并送去祝福，为袁爷爷画了一幅禾下乘凉梦的画作。袁爷爷欣慰接受的同时也为少先队员们留下了自己的期盼：“少先队员们在共产党的领导下，今天是桃李芬芳，明天是国家和社会的栋梁”。L未来网的微博视频​,0,0,0,0
天河政法,05月26日11:22,来自微博weibo.com, 【#广州夜空画出袁隆平#】网友晒图：风吹过稻田，我们会想念你！#广州500架无人机致敬袁隆平#​​​​,0,0,0,0
合肥反邪教,05月26日11:22,来自360安全浏览器, 【#四川一摩天轮亮灯缅怀袁隆平和吴孟超#】,0,0,0,0
天河政法,05月26日11:21,来自微博weibo.com, #广州夜空画出袁隆平#,0,0,0,0
未来网,05月26日11:21,来自微博视频号, 【#少先队代表昔日探望袁隆平院士#】2019年9月1日，少先队代表们来到湖南长沙探望袁隆平院士并送去祝福，为袁爷爷画了一幅禾下乘凉梦的画作。袁爷爷欣慰接受的同时也为少先队员们留下了自己的期盼：“少先队员们在共产党的领导下，今天是桃李芬芳，明天是国家和社会的栋梁”。L未来网的微博视频  ,0,18,9,31
平安金凤,05月26日11:21,来自微博weibo.com, 【今晚#长沙数百架无人机点亮禾下乘凉梦#】25日晚上8点，长沙傅家洲升起的520架无人机点亮了湘江两岸，在夜空中缓缓勾画出一幅幅悼念袁老的图画，既有袁隆平院士的音容笑貌，也有禾下乘凉梦的美好构想。今晚，一起仰望星空，缅怀袁老#520架无人机为袁隆平院士画像# #为袁隆平拍照24年存500多张照片#,0,0,0,1
凉山生态环境,05月26日11:21,来自iPhone客户端, #长沙无人机再现袁隆平样貌#【长沙夜空数百架无人机起飞，空中演绎动画悼念袁隆平院士】5月25日，湖南长沙。夜幕降临，数百架无人机在长沙傅家洲上空起飞，用组图动画缅怀袁隆平院士，据悉，这是一次纯公益自发的纪念活动。L燃新闻的微博视频​​​,0,2,5,2
龙泉驿生态环境,05月26日11:20,来自微博视频号, #袁隆平Q版形象首次亮相# #院士天团的奇幻旅程#【粮票飞走了？农学天团出道！】粮票“飞走”了？@袁隆平在寻找粮票的旅途上，又有怎样的奇遇？他遇到的孙九林、刘守仁、李玉、刘少军、吴明珠、邹学校、程顺和和盖钧镒都是谁？如果你还不认识这些闪亮的名字，那就跟着袁隆平一块，体验这段一镜到底的奇妙旅程吧！L新华网的微博视频  ,0,0,0,0
和县司法局,05月26日11:20,来自HUAWEIMate30, //@马鞍山市司法行政:这是一部以袁隆平爷爷Q版形象为主角的科普动画片非常值得一看！向所有科研工作者致敬！,0,0,0,1
拱墅检察,05月26日11:20,来自微博视频号, 【95后女孩用糖画纪念袁爷爷】5月23日，24岁的女孩“九月”发布了一条视频：用糖画的形式画出了袁隆平院士的肖像，以此纪念袁爷爷。视频得到了200多万的点赞，网友留言：“这个糖给我来十个”“我也要成为像袁隆平爷爷一样的人。”糖画手艺人在街头并不鲜见，这位女孩的糖画为什么会吸引那么多人关注？近日，#紫牛新闻#记者采访到了这位博主。O【紫牛头条】糖画还可以这样做！95后女孩发起糖画挑战：传承是一群人的事L紫牛新闻的微博视频#95后女孩发起糖画挑战#http://mapi/001NUlVxgy1gqvnum9bjhj60df09ojvv02  ,0,2,1,4
双流发布,05月26日11:20,来自微博视频号, 【#沙画还原袁隆平的梦想#】“我有着一个梦，走在田埂上，它同我一般高，我拉着我最亲爱的朋友，坐在稻穗下乘凉…”这是袁老的梦。请放心，您的禾下乘凉梦，我们会接棒努力！致敬！送别！@方浪浪L央视新闻的微博视频​,0,2,20,25
天心发布,05月26日11:20,来自微博视频号, 【#为袁隆平拍照24年存500多张照片#：袁老喜欢格子条纹衣，拍照也喜欢摆pose】余佳桂因工作原因从1997年起，就与袁隆平接触，24年留下了500多张照片。她说，袁老最喜欢格子、条纹的衣服，每次拍照前都会整理一下摆个pose，态度非常和蔼，没有架子。L一手Video的微博视频​,0,1,1,3
淄博检察,05月26日11:19,来自微博视频号, 【95后女孩用糖画纪念袁爷爷】5月23日，24岁的女孩“九月”发布了一条视频：用糖画的形式画出了袁隆平院士的肖像，以此纪念袁爷爷。视频得到了200多万的点赞，网友留言：“这个糖给我来十个”“我也要成为像袁隆平爷爷一样的人。”糖画手艺人在街头并不鲜见，这位女孩的糖画为什么会吸引那么多人关注？近日，#紫牛新闻#记者采访到了这位博主。O【紫牛头条】糖画还可以这样做！95后女孩发起糖画挑战：传承是一群人的事L紫牛新闻的微博视频#95后女孩发起糖画挑战#http://mapi/001NUlVxgy1gqvnum9bjhj60df09ojvv02  ,0,0,5,0
