发布者ID,发布时间,发布来源,发布内容,收藏数,转发数,评论数,点赞数
抚州资溪发布,06月22日15:50,来自微博weibo.com, #袁隆平之子谈接棒袁梦计划#【袁隆平之子接受澎湃专访谈接棒：耐盐碱稻亩产超千斤不是终点】#袁定阳谈接棒袁梦计划#袁隆平院士一生都在努力接近的梦想有了继承人。据《内蒙古日报》微信公众号6月20日报道，6月18日，袁隆平之子、国家杂交水稻工程技术研究中心副主任袁定阳接力父亲梦想，来到兴安盟袁隆平院士工作站，发布了“袁梦计划”二期：将在“十四五”期间在兴安盟的盐碱地上种植耐盐碱水稻20万亩，帮助当地水稻种植户实现收入翻番。距离袁隆平院士逝世将近一个月，袁定阳子承父业，完成父亲未竟的梦想。此事经媒体报道，引发了网友们的一致点赞。6月21日，袁定阳对澎湃新闻表示，在盐碱地上种植耐盐碱水稻是一项长期而艰巨的课题，虽然前期的试验已取得了亩产超千斤的成绩，但这不是终点。鉴于各地的生态环境的复杂性，未来团队还将持续开展研究，努力将更加优良的耐盐碱水稻的品种推向全国。O袁隆平之子接受澎湃专访谈接棒：耐盐碱稻亩产超千斤不是终点  ,0,0,0,1
内蒙古观察,06月22日15:47,来自微博视频号, #爱上内蒙古100个理由#【兴安盟·中国草原生态稻米之都】兴安盟拥有发展水稻产业得天独厚的资源禀赋，水稻产业已成为兴安盟的区域优势产业和特色主导产业。2018年，袁隆平院士工作站成立后，在袁隆平的指导下，以王世刚为首的科研团队为破解兴安盟大米产业发展的壁垒提供科技支撑，致力于用一颗种子改变世界。#奋斗十四五北疆新征程#@兴安日报@兴安大叔@兴安盟共青团@兴安盟时间@兴安街反邪教@呼市粮食_局@云笙潇潇@大德堂孙女@大草原上的羊粪蛋蛋L新浪内蒙古的微博视频  ,0,3,4,6
内蒙古商报,06月22日15:45,来自Android, 袁隆平儿子接棒！北上内蒙古，继续“袁梦计划”#内蒙古# #袁梦计划#2呼和浩特L内蒙古商报的微博视频​,0,0,1,0
蚌埠司法,06月22日15:44,来自360安全浏览器, #袁隆平儿子接棒继续袁梦计划#,0,0,0,0
八公山法院,06月22日15:43,来自微博weibo.com, 【重温，泪流满面#袁隆平讲禾下乘凉梦的珍贵影像#】,0,0,0,0
凯迪网络,06月22日15:30,来自微博视频号, 【#袁隆平儿子接棒继续袁梦计划#】距离袁隆平院士逝世将近一个月，袁隆平儿子、国家杂交水稻工程技术研究中心副主任袁定阳已继承衣钵，北上内蒙古，继续“袁梦计划”。袁定阳表示，力争3年内实现兴安盟水稻每亩增产100公斤；培育兴安盟自主知识产权的水稻新品种；实现兴安盟耐盐碱水稻种植面积3年（via.人民网）L人民网的微博视频  ,0,5,0,19
蒙山县网信办,06月22日15:26,来自分享按钮, 【袁隆平儿子接棒】距离袁隆平院士逝世将近一个月，袁隆平儿子、国家杂交水稻工程技术研究中心副主任袁定阳已继承衣钵，北上内蒙古，继续“袁梦计划”。国家杂交水稻工程技术研究中心主任齐绍武（左一）、副主任袁定阳（右一）出席“袁梦计划”第二期发布会...O网页链接​,0,0,0,0
攀枝花政法,06月22日15:26,来自微博视频号, 【#袁隆平儿子接棒继续袁梦计划#】距离袁隆平院士逝世将近一个月，袁隆平儿子、国家杂交水稻工程技术研究中心副主任袁定阳已继承衣钵，北上内蒙古，继续“袁梦计划”。袁定阳表示，力争3年内实现兴安盟水稻每亩增产100公斤；培育兴安盟自主知识产权的水稻新品种；实现兴安盟耐盐碱水稻种植面积3年达到20万亩。2020年1月13日，袁隆平在三亚发布“袁梦计划”，在盐碱地上种水稻。L人民网的微博视频  ,0,0,0,0
全椒公安在线,06月22日15:21,来自新版微博weibo.com, 【#袁隆平儿子接棒继续袁梦计划#】,0,0,0,0
闵行新虹,06月22日15:17,来自搜狗高速浏览器, //@今日闵行:【#袁隆平儿子接棒继续袁梦计划#】,0,3,0,4
红网,06月22日15:15,来自微博视频号, 【#袁隆平儿子接棒#继续“袁梦计划”】距离袁隆平院士逝世将近一个月，袁隆平儿子、国家杂交水稻工程技术研究中心副主任袁定阳已继承衣钵，北上内蒙古，继续“袁梦计划”。袁定阳表示，力争3年内实现兴安盟水稻每亩增产100公斤；培育兴安盟自主知识产权的水稻新品种；实现兴安盟耐盐碱水稻种植面积3年达到20万亩。2020年1月13日，袁隆平在三亚发布“袁梦计划”，在盐碱地上种水稻。L人民网的微博视频  ,0,0,0,6
内蒙古广播电视台,06月22日15:14,来自搜狗高速浏览器, 【袁隆平儿子接棒！】近日，袁隆平儿子、国家杂交水稻工程技术研究中心副主任袁定阳北上内蒙古，继续“袁梦计划”。O袁隆平儿子接棒！​,0,0,0,0
莘庄莘事,06月22日15:12,来自搜狗高速浏览器, //@今日闵行:【#袁隆平儿子接棒继续袁梦计划#】,0,0,0,0
交通1061,06月22日15:11,来自iPhone客户端, 【#袁隆平儿子接棒#继续“袁梦计划”】距离袁隆平院士逝世将近一个月，袁隆平儿子、国家杂交水稻工程技术研究中心副主任袁定阳已继承衣钵，北上内蒙古，继续“袁梦计划”。袁定阳表示，力争3年内实现兴安盟水稻每亩增产100公斤；培育兴安盟自主知识产权的水稻新品种；实现兴安盟耐盐碱水稻种植面积3年达到20万亩。2020年1月13日，袁隆平在三亚发布“袁梦计划”，在盐碱地上种水稻。L人民网的微博视频  ,0,0,0,0
华侨路街道石头城社区,06月22日15:09,来自360安全浏览器, 袁隆平儿子接棒继续袁梦计划,0,0,0,0
资阳共青团,06月22日15:00,来自微博视频号, 【以传承印证初心！#袁隆平儿子接棒#】距离袁隆平院士逝世将近一个月，国家杂交水稻工程技术研究中心副主任袁定阳将继承父亲衣钵，北上内蒙古，逐步实现袁隆平院士生前规划的“袁梦计划”。力争3年内实现兴安盟水稻每亩增产100公斤；培育兴安盟自主知识产权的水稻新品种；实现兴安盟耐盐碱水稻种植面积3年达到20万亩。L人民网的微博视频  ,0,0,0,1
元宝网信,06月22日14:58,来自360安全浏览器, #红色记忆奋进丹东#【党史学习教育】#美好辽宁欢迎您#围绕“红色行、学楷模、办实事”这一主题，元宝区委编办组织全体党员干部前往抗美援朝纪念馆参观学习；观看影片《袁隆平》，悼念袁隆平院士，学习老人家一生造福人类的宏大抱负和勇攀高峰的创新精神；主动作为，深入基层，收集“心愿清单”；深入九道社区开展义务劳动……努力将党史学习教育同总结经验、观照现实、推动工作结合起来，把学习成效转化为工作实绩。  ,0,0,0,1
古美家园,06月22日14:53,来自曲屏双摄vivoXplay6, //@今日闵行:【#袁隆平儿子接棒继续袁梦计划#】,0,1,0,1
南川法院,06月22日14:44,来自微博weibo.com, 【#袁隆平儿子接棒继续袁梦计划#】,0,0,4,3
政府微助理,06月22日14:20,来自微博视频号, 【#袁隆平儿子接棒#继续“袁梦计划”】距离袁隆平院士逝世将近一个月，袁隆平儿子、国家杂交水稻工程技术研究中心副主任袁定阳已继承衣钵，北上内蒙古，继续“袁梦计划”。袁定阳表示，力争3年内实现兴安盟水稻每亩增产100公斤；培育兴安盟自主知识产权的水稻新品种；实现兴安盟耐盐碱水稻种植面积3年达到20万亩。2020年1月13日，袁隆平在三亚发布“袁梦计划”，在盐碱地上种水稻。L人民网的微博视频  ,0,2,1,1
延边晨报,06月22日14:19,来自微博视频号, 【#袁隆平儿子接棒继续袁梦计划#】距离袁隆平院士逝世将近一个月，袁隆平儿子、国家杂交水稻工程技术研究中心副主任袁定阳已继承衣钵，北上内蒙古，继续“袁梦计划”。袁定阳表示，力争3年内实现兴安盟水稻每亩增产100公斤；培育兴安盟自主知识产权的水稻新品种；实现兴安盟耐盐碱水稻种植面积3年达到20万亩。2020年1月13日，袁隆平在三亚发布“袁梦计划”，在盐碱地上种水稻。​L人民网的微博视频  ,0,0,0,0
吉林汪清新闻在线,06月22日14:17,来自新版微博weibo.com, 袁隆平儿子接棒O袁隆平儿子接棒​,0,0,0,0
胶州交警,06月22日13:48,来自360安全浏览器, 【#袁隆平儿子接棒继续袁梦计划#】,0,1,0,0
彭州生态环境,06月22日13:46,来自微博视频号, 【重温，泪流满面#袁隆平讲禾下乘凉梦的珍贵影像#】“我梦见水稻长得比高粱还高，穗子比扫帚还长，我和同事坐在稻穗下乘凉”“我梦见穗子沉甸甸的，子粒接近花生米那么大”……这是袁老做过的两个幸福的梦。他的愿望非常朴实：“想培育出高产量品种，为提高粮食产量做一点贡献”↓↓缅怀！致敬！#专题片敢教日月换新天#L央视新闻的微博视频  ,0,0,0,1
活力九亭,06月22日13:43,来自nova4e3200W立体美颜, //@上海松江发布:#袁隆平儿子接棒继续袁梦计划#,0,0,0,0
延吉新闻网,06月22日13:34,来自新版微博weibo.com, 袁隆平儿子接棒O袁隆平儿子接棒​,0,0,0,0
潇湘晨报,06月22日13:21,来自微博视频号, 【#袁隆平儿子接棒#继续“袁梦计划”】距离袁隆平院士逝世将近一个月，袁隆平儿子、国家杂交水稻工程技术研究中心副主任袁定阳已继承衣钵，北上内蒙古，继续“袁梦计划”。袁定阳表示，力争3年内实现兴安盟水稻每亩增产100公斤；培育兴安盟自主知识产权的水稻新品种；实现兴安盟耐盐碱水稻种植面积3年达到20万亩。2020年1月13日，袁隆平在三亚发布“袁梦计划”，在盐碱地上种水稻。L人民网的微博视频  ,0,3,0,29
闵行梅陇镇,06月22日13:15,来自微博weibo.com, //@今日闵行:【#袁隆平儿子接棒继续袁梦计划#】,0,1,0,2
爱锦州官方微博,06月22日13:15,来自微博视频号, 爱锦州【#袁隆平儿子接棒继续袁梦计划#】距离袁隆平院士逝世将近一个月，袁隆平儿子、国家杂交水稻工程技术研究中心副主任袁定阳已继承衣钵，北上内蒙古，继续“袁梦计划”。袁定阳表示，力争3年内实现兴安盟水稻每亩增产100公斤；培育兴安盟自主知识产权的水稻新品种；实现兴安盟耐盐碱水稻种植面积3年达到20万亩。2020年1月13日，袁隆平在三亚发布“袁梦计划”，在盐碱地上种水稻。L人民网的微博视频#长期吃临期产品有损健康吗# #会计金融专业未来会没落吗# #杭州女子网约车跳车哪些细节值得注意# #如何评价商家泄露明星隐私# #央视报道的荔枝病是什么# #怎么看8千万游戏王卡牌拍卖被中止# #如何看待建议带薪父亲陪产假延长# #好父亲的标准是什么#（全媒体编辑：李怡芳来源：人民网）  ,0,0,0,0
共青团昆明市委,06月22日12:57,来自iPhone客户端, 【#袁隆平儿子接棒继续袁梦计划#】距离袁隆平院士逝世将近一个月，袁隆平儿子、国家杂交水稻工程技术研究中心副主任袁定阳已继承衣钵，北上内蒙古，继续“袁梦计划”。袁定阳表示，力争3年内实现兴安盟水稻每亩增产100公斤；培育兴安盟自主知识产权的水稻新品种；实现兴安盟耐盐碱水稻种植面积3年达到20万亩。2020年1月13日，袁隆平在三亚发布“袁梦计划”，在盐碱地上种水稻。（来源：人民网）O袁隆平儿子接棒！L人民网的微博视频  ,0,0,0,1
嘉陵检察,06月22日12:56,来自微博视频号, 【#袁隆平儿子接棒继续袁梦计划#】距离袁隆平院士逝世将近一个月，袁隆平儿子、国家杂交水稻工程技术研究中心副主任袁定阳已继承衣钵，北上内蒙古，继续“袁梦计划”。袁定阳表示，力争3年内实现兴安盟水稻每亩增产100公斤；培育兴安盟自主知识产权的水稻新品种；实现兴安盟耐盐碱水稻种植面积3年达到20万亩。2020年1月13日，袁隆平在三亚发布“袁梦计划”，在盐碱地上种水稻。[水稻]@人民网L人民网的微博视频  ,0,0,0,0
金山传播,06月22日12:55,来自新版微博weibo.com, 【理想照耀中国双100融媒报道丨青岛：荒滩变良田海水稻米香】粮食安全，是关系我国国民经济发展、社会稳定和国家自立的全局性重大战略问题。然而，世界耕地退化，土地盐碱化日益严重。据统计，仅我国就有2.8亿亩盐碱地可以开发利用，盐碱地变良田，成为科学家们孜孜以求的梦想。2016年袁隆平领衔的国家级海水稻研发中心正式落户青岛，主要从事耐盐碱高产水稻、超级杂交稻等方向的科技成果转化，青岛成为了海水稻研发和种植的大本营。作为全国海水稻产业推广中心，青岛率先开展智慧农业及万亩盐碱地耕地占补平衡项⽬，构建了“土地改良+智慧农业+乡村振兴”区域发展新模式，这标志着以盐碱地改造为基础的数字化农业时代开启了新征程。青岛海水稻研发中心，将承载责任与梦想，砥砺前行。看看新闻KNEWS的微博直播#奋斗百年路启航新征程# #学党史悟思想办实事开新局#  ,0,1,0,1
